17:14:28.692751 config: drop-rate=0.20, max-delay=10ms, seed=1
12:08:18.484237 [queue=0] packet #2, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=80 is delivered
12:08:18.485297 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:62026, sz=199 is delayed for 6.2ms
12:08:18.500178 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:62026, sz=199 is delivered
12:08:18.500683 [queue=1] packet #3, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=8 is delayed for 2.8ms
12:08:18.516193 [queue=0] packet #3, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=8 is delivered
12:08:18.516699 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:62026, sz=5 is delayed for 1.1ms
12:08:18.610410 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:62026, sz=5 is delivered
12:08:18.610915 [queue=1] packet #4, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=2 is delayed for 3.7ms
12:08:18.626146 [queue=0] packet #4, 127.0.0.1:62026 -> 127.0.0.1:8080, sz=2 is delivered
12:09:40.392881 [queue=1] packet #1, 127.0.0.1:50154 -> 127.0.0.1:8080, sz=14 is delayed for 9.5ms
12:09:40.424859 [queue=0] packet #1, 127.0.0.1:50154 -> 127.0.0.1:8080, sz=14 is delivered
12:09:40.431776 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50154, sz=14 is delayed for 2.8ms
12:09:40.440520 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50154, sz=14 is delivered
12:09:40.441028 [queue=1] packet #2, 127.0.0.1:50155 -> 127.0.0.1:8080, sz=42 is delayed for 4.7ms
12:09:40.456320 [queue=0] packet #2, 127.0.0.1:50155 -> 127.0.0.1:8080, sz=42 is delivered
12:09:40.471833 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:50155, sz=197 is delayed for 8.7ms
12:09:40.503255 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:50155, sz=197 is delivered
12:09:40.503762 [queue=1] packet #3, 127.0.0.1:50155 -> 127.0.0.1:8080, sz=8 is delayed for 9ms
12:09:40.519093 [queue=0] packet #3, 127.0.0.1:50155 -> 127.0.0.1:8080, sz=8 is delivered
12:09:40.519597 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:50155, sz=5 is delayed for 4.1ms
12:09:40.534794 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:50155, sz=5 is delivered
12:09:40.535298 [queue=0] packet #4, 127.0.0.1:50155 -> 127.0.0.1:8080, sz=2 is dropped
12:09:50.801732 [queue=0] packet #1, 127.0.0.1:50156 -> 127.0.0.1:8080, sz=14 is dropped
12:09:53.819505 [queue=1] packet #1, 127.0.0.1:50156 -> 127.0.0.1:8080, sz=14 is delayed for 2.9ms
12:09:53.835820 [queue=0] packet #1, 127.0.0.1:50156 -> 127.0.0.1:8080, sz=14 is delivered
12:09:53.836453 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50156, sz=14 is dropped
12:09:56.820656 [queue=1] packet #1, 127.0.0.1:50156 -> 127.0.0.1:8080, sz=14 is delayed for 3.1ms
12:09:56.836645 [queue=0] packet #1, 127.0.0.1:50156 -> 127.0.0.1:8080, sz=14 is delivered
12:09:56.837168 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50156, sz=14 is delayed for 2.6ms
12:09:56.852736 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50156, sz=14 is delivered
12:09:56.853362 [queue=0] packet #2, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=39 is dropped
12:09:59.869588 [queue=1] packet #2, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=39 is delayed for 9.4ms
12:09:59.886079 [queue=0] packet #2, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=39 is delivered
12:09:59.887179 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:50157, sz=224 is delayed for 3.3ms
12:09:59.917232 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:50157, sz=224 is delivered
12:09:59.917802 [queue=1] packet #3, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=8 is delayed for 7.8ms
12:09:59.933336 [queue=0] packet #3, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=8 is delivered
12:09:59.933920 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:50157, sz=5 is delayed for 5.9ms
12:09:59.949318 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:50157, sz=5 is delivered
12:09:59.949318 [queue=1] packet #4, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=2 is delayed for 5.7ms
12:09:59.965339 [queue=0] packet #4, 127.0.0.1:50157 -> 127.0.0.1:8080, sz=2 is delivered
12:20:55.102261 config: drop-rate=0.00, max-delay=0s, seed=1638465655102261000
12:20:55.103958 router is listening at :3000
12:21:22.971906 [queue=0] packet #1, 127.0.0.1:49401 -> 127.0.0.1:8080, sz=14 is delivered
12:21:22.981308 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:49401, sz=14 is delivered
12:21:23.366631 [queue=0] packet #2, 127.0.0.1:49402 -> 127.0.0.1:8080, sz=42 is delivered
12:21:23.383848 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:49402, sz=197 is delivered
12:21:23.384424 [queue=0] packet #3, 127.0.0.1:49402 -> 127.0.0.1:8080, sz=8 is delivered
12:21:23.384424 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:49402, sz=5 is delivered
12:21:23.385379 [queue=0] packet #4, 127.0.0.1:49402 -> 127.0.0.1:8080, sz=2 is delivered
12:21:52.376046 [queue=0] packet #1, 127.0.0.1:57214 -> 127.0.0.1:8080, sz=14 is delivered
12:21:52.376554 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:57214, sz=14 is delivered
12:21:52.378095 [queue=0] packet #2, 127.0.0.1:57215 -> 127.0.0.1:8080, sz=80 is delivered
12:21:52.381070 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:57215, sz=199 is delivered
12:21:52.381575 [queue=0] packet #3, 127.0.0.1:57215 -> 127.0.0.1:8080, sz=8 is delivered
12:21:52.381575 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:57215, sz=5 is delivered
12:21:52.382871 [queue=0] packet #4, 127.0.0.1:57215 -> 127.0.0.1:8080, sz=2 is delivered
12:22:01.808105 [queue=0] packet #1, 127.0.0.1:57216 -> 127.0.0.1:8080, sz=14 is delivered
12:22:01.808105 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:57216, sz=14 is delivered
12:22:01.810062 [queue=0] packet #2, 127.0.0.1:57217 -> 127.0.0.1:8080, sz=32 is delivered
12:22:01.812205 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:57217, sz=316 is delivered
12:22:01.812857 [queue=0] packet #3, 127.0.0.1:57217 -> 127.0.0.1:8080, sz=8 is delivered
12:22:01.812857 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:57217, sz=5 is delivered
12:22:01.814048 [queue=0] packet #4, 127.0.0.1:57217 -> 127.0.0.1:8080, sz=2 is delivered
12:22:17.481002 [queue=0] packet #1, 127.0.0.1:57218 -> 127.0.0.1:8080, sz=14 is delivered
12:22:17.481002 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:57218, sz=14 is delivered
12:22:17.482053 [queue=0] packet #2, 127.0.0.1:57219 -> 127.0.0.1:8080, sz=35 is delivered
12:22:17.487495 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:57219, sz=524 is delivered
12:22:17.488154 [queue=0] packet #3, 127.0.0.1:57219 -> 127.0.0.1:8080, sz=8 is delivered
12:22:17.488154 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:57219, sz=5 is delivered
12:22:17.489359 [queue=0] packet #4, 127.0.0.1:57219 -> 127.0.0.1:8080, sz=2 is delivered
12:50:28.030804 config: drop-rate=0.20, max-delay=10ms, seed=1
12:50:28.032932 router is listening at :3000
12:51:02.635377 [queue=1] packet #1, 127.0.0.1:58818 -> 127.0.0.1:8080, sz=14 is delayed for 8.7ms
12:51:02.651962 [queue=0] packet #1, 127.0.0.1:58818 -> 127.0.0.1:8080, sz=14 is delivered
12:51:02.652516 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:58818, sz=14 is delayed for 5.9ms
12:51:02.667431 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:58818, sz=14 is delivered
12:51:03.011035 [queue=1] packet #2, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=42 is delayed for 1.8ms
12:51:03.027338 [queue=0] packet #2, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=42 is delivered
12:51:03.042862 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:58819, sz=197 is dropped
12:51:06.029275 [queue=0] packet #2, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=42 is dropped
12:51:09.030575 [queue=0] packet #2, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=42 is dropped
12:51:12.033069 [queue=1] packet #2, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=42 is delayed for 9.4ms
12:51:12.049467 [queue=0] packet #2, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=42 is delivered
12:51:12.049974 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:58819, sz=197 is delayed for 6.2ms
12:51:12.065440 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:58819, sz=197 is delivered
12:51:12.065962 [queue=1] packet #3, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=8 is delayed for 2.8ms
12:51:12.081279 [queue=0] packet #3, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=8 is delivered
12:51:12.081787 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:58819, sz=5 is delayed for 1.1ms
12:51:12.097261 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:58819, sz=5 is delivered
12:51:12.097766 [queue=1] packet #4, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=2 is delayed for 3.7ms
12:51:12.113311 [queue=0] packet #4, 127.0.0.1:58819 -> 127.0.0.1:8080, sz=2 is delivered
09:45:24.042711 config: drop-rate=0.20, max-delay=10ms, seed=1
09:45:24.046930 router is listening at :3000
09:46:05.704722 config: drop-rate=0.20, max-delay=10ms, seed=1
09:46:05.707405 router is listening at :3000
09:47:32.779106 config: drop-rate=0.20, max-delay=10ms, seed=1
09:47:32.781224 router is listening at :3000
09:48:30.429519 [queue=1] packet #1, 127.0.0.1:58085 -> 127.0.0.1:8080, sz=14 is delayed for 8.7ms
09:48:30.453227 [queue=0] packet #1, 127.0.0.1:58085 -> 127.0.0.1:8080, sz=14 is delivered
09:48:30.455776 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:58085, sz=14 is delayed for 5.9ms
09:48:30.468328 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:58085, sz=14 is delivered
09:48:30.517896 [queue=1] packet #2, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=32 is delayed for 1.8ms
09:48:30.532058 [queue=0] packet #2, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=32 is delivered
09:48:30.552937 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:58086, sz=205 is dropped
09:48:33.527696 [queue=0] packet #2, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=32 is dropped
09:48:36.543265 [queue=0] packet #2, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=32 is dropped
09:48:39.557784 [queue=1] packet #2, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=32 is delayed for 9.4ms
09:48:39.573577 [queue=0] packet #2, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=32 is delivered
09:48:39.575664 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:58086, sz=205 is delayed for 6.2ms
09:48:39.588713 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:58086, sz=205 is delivered
09:48:39.589224 [queue=1] packet #3, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=8 is delayed for 2.8ms
09:48:39.604959 [queue=0] packet #3, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=8 is delivered
09:48:39.605486 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:58086, sz=5 is delayed for 1.1ms
09:48:39.620926 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:58086, sz=5 is delivered
09:48:39.621435 [queue=1] packet #4, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=2 is delayed for 3.7ms
09:48:39.636246 [queue=0] packet #4, 127.0.0.1:58086 -> 127.0.0.1:8080, sz=2 is delivered
10:23:13.855011 config: drop-rate=0.00, max-delay=0s, seed=1
10:23:13.856728 router is listening at :3000
10:23:35.621117 [queue=0] packet #1, 127.0.0.1:63823 -> 127.0.0.1:8080, sz=14 is delivered
10:23:35.624153 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63823, sz=14 is delivered
10:23:35.711438 [queue=0] packet #2, 127.0.0.1:63824 -> 127.0.0.1:8080, sz=32 is delivered
10:23:35.734713 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63824, sz=205 is delivered
10:23:35.735892 [queue=0] packet #3, 127.0.0.1:63824 -> 127.0.0.1:8080, sz=8 is delivered
10:23:35.736778 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63824, sz=5 is delivered
10:23:35.738807 [queue=0] packet #4, 127.0.0.1:63824 -> 127.0.0.1:8080, sz=2 is delivered
10:24:17.653226 [queue=0] packet #1, 127.0.0.1:63825 -> 127.0.0.1:8080, sz=14 is delivered
10:24:17.654003 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63825, sz=14 is delivered
10:24:17.656578 [queue=0] packet #2, 127.0.0.1:63826 -> 127.0.0.1:8080, sz=80 is delivered
10:24:17.660308 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63826, sz=196 is delivered
10:24:17.660308 [queue=0] packet #3, 127.0.0.1:63826 -> 127.0.0.1:8080, sz=8 is delivered
10:24:17.660892 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63826, sz=5 is delivered
10:24:17.662879 [queue=0] packet #4, 127.0.0.1:63826 -> 127.0.0.1:8080, sz=2 is delivered
10:25:09.164805 [queue=0] packet #1, 127.0.0.1:63827 -> 127.0.0.1:8080, sz=14 is delivered
10:25:09.165510 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63827, sz=14 is delivered
10:25:09.168992 [queue=0] packet #2, 127.0.0.1:63828 -> 127.0.0.1:8080, sz=66 is delivered
10:25:09.545660 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63828, sz=199 is delivered
10:25:09.545660 [queue=0] packet #3, 127.0.0.1:63828 -> 127.0.0.1:8080, sz=8 is delivered
10:25:09.546164 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63828, sz=5 is delivered
10:25:09.548718 [queue=0] packet #4, 127.0.0.1:63828 -> 127.0.0.1:8080, sz=2 is delivered
10:25:17.628096 [queue=0] packet #1, 127.0.0.1:63829 -> 127.0.0.1:8080, sz=14 is delivered
10:25:17.628601 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63829, sz=14 is delivered
10:25:17.632372 [queue=0] packet #2, 127.0.0.1:63830 -> 127.0.0.1:8080, sz=65 is delivered
10:25:17.635257 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63830, sz=202 is delivered
10:25:17.635257 [queue=0] packet #3, 127.0.0.1:63830 -> 127.0.0.1:8080, sz=8 is delivered
10:25:17.635257 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63830, sz=5 is delivered
10:25:17.637779 [queue=0] packet #4, 127.0.0.1:63830 -> 127.0.0.1:8080, sz=2 is delivered
10:25:25.975077 [queue=0] packet #1, 127.0.0.1:63831 -> 127.0.0.1:8080, sz=14 is delivered
10:25:25.975077 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63831, sz=14 is delivered
10:25:25.978598 [queue=0] packet #2, 127.0.0.1:63832 -> 127.0.0.1:8080, sz=39 is delivered
10:25:25.981099 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63832, sz=192 is delivered
10:25:25.981099 [queue=0] packet #3, 127.0.0.1:63832 -> 127.0.0.1:8080, sz=8 is delivered
10:25:25.982018 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63832, sz=5 is delivered
10:25:25.984231 [queue=0] packet #4, 127.0.0.1:63832 -> 127.0.0.1:8080, sz=2 is delivered
10:25:33.482099 [queue=0] packet #1, 127.0.0.1:63833 -> 127.0.0.1:8080, sz=14 is delivered
10:25:33.482634 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:63833, sz=14 is delivered
10:25:33.486864 [queue=0] packet #2, 127.0.0.1:63834 -> 127.0.0.1:8080, sz=40 is delivered
10:25:33.489546 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:63834, sz=230 is delivered
10:25:33.489546 [queue=0] packet #3, 127.0.0.1:63834 -> 127.0.0.1:8080, sz=8 is delivered
10:25:33.490107 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:63834, sz=5 is delivered
10:25:33.491616 [queue=0] packet #4, 127.0.0.1:63834 -> 127.0.0.1:8080, sz=2 is delivered
10:26:03.028344 [queue=0] packet #1, 127.0.0.1:50915 -> 127.0.0.1:8080, sz=14 is delivered
10:26:03.029061 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50915, sz=14 is delivered
10:26:03.032500 [queue=0] packet #2, 127.0.0.1:50916 -> 127.0.0.1:8080, sz=51 is delivered
10:26:03.034968 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:50916, sz=195 is delivered
10:26:03.034968 [queue=0] packet #3, 127.0.0.1:50916 -> 127.0.0.1:8080, sz=8 is delivered
10:26:03.035530 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:50916, sz=5 is delivered
10:26:03.037732 [queue=0] packet #4, 127.0.0.1:50916 -> 127.0.0.1:8080, sz=2 is delivered
10:41:55.828880 [queue=0] packet #1, 127.0.0.1:62246 -> 127.0.0.1:8080, sz=14 is delivered
10:41:55.833552 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62246, sz=14 is delivered
10:41:55.916025 [queue=0] packet #2, 127.0.0.1:62247 -> 127.0.0.1:8080, sz=32 is delivered
10:41:55.938153 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:62247, sz=285 is delivered
10:41:55.939268 [queue=0] packet #3, 127.0.0.1:62247 -> 127.0.0.1:8080, sz=8 is delivered
10:41:55.940138 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:62247, sz=5 is delivered
10:41:55.941940 [queue=0] packet #4, 127.0.0.1:62247 -> 127.0.0.1:8080, sz=2 is delivered
10:43:47.339776 config: drop-rate=0.00, max-delay=0s, seed=1
10:43:47.341906 router is listening at :3000
10:44:16.065600 [queue=0] packet #1, 127.0.0.1:56537 -> 127.0.0.1:8080, sz=14 is delivered
10:44:16.068522 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:56537, sz=14 is delivered
10:44:16.150653 [queue=0] packet #2, 127.0.0.1:56538 -> 127.0.0.1:8080, sz=32 is delivered
10:44:16.170770 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:56538, sz=285 is delivered
10:44:16.171724 [queue=0] packet #3, 127.0.0.1:56538 -> 127.0.0.1:8080, sz=8 is delivered
10:44:16.172235 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:56538, sz=5 is delivered
10:44:16.173975 [queue=0] packet #4, 127.0.0.1:56538 -> 127.0.0.1:8080, sz=2 is delivered
11:12:12.341230 config: drop-rate=0.00, max-delay=0s, seed=1
11:12:12.343377 router is listening at :3000
11:12:25.660154 config: drop-rate=0.00, max-delay=0s, seed=1
11:12:25.662273 router is listening at :3333
11:12:41.363271 [queue=0] packet #1, 127.0.0.1:62308 -> 127.0.0.1:8080, sz=14 is delivered
11:12:41.366686 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62308, sz=14 is delivered
11:12:41.452790 [queue=0] packet #2, 127.0.0.1:62309 -> 127.0.0.1:8080, sz=32 is delivered
11:12:41.486664 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:62309, sz=285 is delivered
11:12:41.488159 [queue=0] packet #3, 127.0.0.1:62309 -> 127.0.0.1:8080, sz=8 is delivered
11:12:41.489118 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:62309, sz=5 is delivered
11:12:41.490627 [queue=0] packet #4, 127.0.0.1:62309 -> 127.0.0.1:8080, sz=2 is delivered
11:31:38.660744 config: drop-rate=0.20, max-delay=10ms, seed=1
11:31:38.662883 router is listening at :3333
11:32:06.359741 [queue=1] packet #1, 127.0.0.1:49229 -> 127.0.0.1:8080, sz=14 is delayed for 8.7ms
11:32:06.382921 [queue=0] packet #1, 127.0.0.1:49229 -> 127.0.0.1:8080, sz=14 is delivered
11:32:06.385438 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:49229, sz=14 is delayed for 5.9ms
11:32:06.396739 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:49229, sz=14 is delivered
11:32:06.397818 [queue=1] packet #2, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=32 is delayed for 1.8ms
11:32:06.412251 [queue=0] packet #2, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=32 is delivered
11:32:06.433303 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:49230, sz=285 is dropped
11:32:09.402032 [queue=0] packet #2, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=32 is dropped
11:32:12.406116 [queue=0] packet #2, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=32 is dropped
11:32:15.417111 [queue=1] packet #2, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=32 is delayed for 9.4ms
11:32:15.433302 [queue=0] packet #2, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=32 is delivered
11:32:15.435356 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:49230, sz=285 is delayed for 6.2ms
11:32:15.449250 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:49230, sz=285 is delivered
11:32:15.449760 [queue=1] packet #3, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=8 is delayed for 2.8ms
11:32:15.464936 [queue=0] packet #3, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=8 is delivered
11:32:15.465448 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:49230, sz=5 is delayed for 1.1ms
11:32:15.480569 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:49230, sz=5 is delivered
11:32:15.480569 [queue=1] packet #4, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=2 is delayed for 3.7ms
11:32:15.496135 [queue=0] packet #4, 127.0.0.1:49230 -> 127.0.0.1:8080, sz=2 is delivered
11:38:55.346289 [queue=1] packet #1, 127.0.0.1:59289 -> 127.0.0.1:8080, sz=14 is delayed for 9.5ms
11:38:55.357560 [queue=0] packet #1, 127.0.0.1:59289 -> 127.0.0.1:8080, sz=14 is delivered
11:38:55.358102 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:59289, sz=14 is delayed for 2.8ms
11:38:55.373096 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:59289, sz=14 is delivered
11:38:55.472634 [queue=1] packet #2, 127.0.0.1:59290 -> 127.0.0.1:8080, sz=80 is delayed for 4.7ms
11:38:55.482020 [queue=0] packet #2, 127.0.0.1:59290 -> 127.0.0.1:8080, sz=80 is delivered
11:38:55.485538 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:59290, sz=197 is delayed for 8.7ms
11:38:55.497396 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:59290, sz=197 is delivered
11:38:55.498916 [queue=1] packet #3, 127.0.0.1:59290 -> 127.0.0.1:8080, sz=8 is delayed for 9ms
11:38:55.512881 [queue=0] packet #3, 127.0.0.1:59290 -> 127.0.0.1:8080, sz=8 is delivered
11:38:55.513443 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:59290, sz=5 is delayed for 4.1ms
11:38:55.528322 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:59290, sz=5 is delivered
11:38:55.528860 [queue=0] packet #4, 127.0.0.1:59290 -> 127.0.0.1:8080, sz=2 is dropped
11:39:21.791483 [queue=0] packet #1, 127.0.0.1:59291 -> 127.0.0.1:8080, sz=14 is dropped
11:39:24.811837 [queue=1] packet #1, 127.0.0.1:59291 -> 127.0.0.1:8080, sz=14 is delayed for 2.9ms
11:39:24.827599 [queue=0] packet #1, 127.0.0.1:59291 -> 127.0.0.1:8080, sz=14 is delivered
11:39:24.828113 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:59291, sz=14 is dropped
11:39:27.829411 [queue=1] packet #1, 127.0.0.1:59291 -> 127.0.0.1:8080, sz=14 is delayed for 3.1ms
11:39:27.844592 [queue=0] packet #1, 127.0.0.1:59291 -> 127.0.0.1:8080, sz=14 is delivered
11:39:27.844592 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:59291, sz=14 is delayed for 2.6ms
11:39:27.859667 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:59291, sz=14 is delivered
11:39:27.860219 [queue=0] packet #2, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=66 is dropped
11:39:30.865368 [queue=1] packet #2, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=66 is delayed for 9.4ms
11:39:30.881480 [queue=0] packet #2, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=66 is delivered
11:39:30.884016 [queue=1] packet #2, 127.0.0.1:8080 -> 127.0.0.1:59292, sz=200 is delayed for 3.3ms
11:39:30.897237 [queue=0] packet #2, 127.0.0.1:8080 -> 127.0.0.1:59292, sz=200 is delivered
11:39:30.897786 [queue=1] packet #3, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=8 is delayed for 7.8ms
11:39:30.913196 [queue=0] packet #3, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=8 is delivered
11:39:30.913713 [queue=1] packet #3, 127.0.0.1:8080 -> 127.0.0.1:59292, sz=5 is delayed for 5.9ms
11:39:30.928423 [queue=0] packet #3, 127.0.0.1:8080 -> 127.0.0.1:59292, sz=5 is delivered
11:39:30.928423 [queue=1] packet #4, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=2 is delayed for 5.7ms
11:39:30.943643 [queue=0] packet #4, 127.0.0.1:59292 -> 127.0.0.1:8080, sz=2 is delivered
11:39:39.184538 [queue=1] packet #1, 127.0.0.1:59293 -> 127.0.0.1:8080, sz=14 is delayed for 8.9ms
11:39:39.208590 [queue=0] packet #1, 127.0.0.1:59293 -> 127.0.0.1:8080, sz=14 is delivered
11:39:39.209104 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:59293, sz=14 is dropped
11:39:42.188491 [queue=1] packet #1, 127.0.0.1:59293 -> 127.0.0.1:8080, sz=14 is delayed for 500µs
